Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Region,Quantity,Unit Price,Revenue,Profit
ORD-2025-19753,2025-12-29,CUST-0938,Joseph Williams,PROD-AP-003,Lightweight Running Shoes,Apparel,West,1,119.99,119.99,-35.99
ORD-2025-19754,2025-09-23,CUST-0116,Sandra Garcia,PROD-EL-002,Ultrabook Air,Electronics,East,1,1200.0,1200.0,116.03
ORD-2025-19755,2025-07-25,CUST-0280,Linda White,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,North,1,299.99,299.99,54.63
ORD-2025-19756,2025-06-21,CUST-1700,Matthew Anderson,PROD-HK-001,Digital Air Fryer,Home & Kitchen,East,5,129.99,649.95,186.05
ORD-2026-19757,2026-02-06,CUST-1007,Linda Jones,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,South,4,349.99,1399.96,328.6
ORD-2026-19758,2026-01-05,CUST-0122,Ashley Rodriguez,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,West,1,17.99,17.99,6.11
ORD-2024-19759,2024-05-11,CUST-1241,Robert Davis,PROD-EL-001,Smartphone X1,Electronics,South,1,850.0,850.0,98.71
ORD-2026-19760,2026-01-26,CUST-0121,Lisa Jackson,PROD-EL-003,Noise-Canceling Headphones,Electronics,North,2,199.99,399.98,108.45
ORD-2025-19761,2025-01-31,CUST-1334,Thomas White,PROD-EL-005,Wireless Charging Dock,Electronics,East,1,49.99,49.99,17.89
ORD-2024-19762,2024-09-15,CUST-1351,Linda Sanchez,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,North,1,17.99,17.99,10.88
ORD-2026-19763,2026-02-14,CUST-1175,Christopher Smith,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,West,1,19.99,19.99,13.77
ORD-2025-19764,2025-02-19,CUST-1325,Daniel Clark,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,East,1,39.99,39.99,18.38
ORD-2025-19765,2025-12-26,CUST-0173,Sandra Williams,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,North,1,17.99,17.99,11.12
ORD-2024-19766,2024-09-26,CUST-1314,Joseph Williams,PROD-SO-003,4-Person Instant Camping Tent,Sports & Outdoors,South,2,179.99,359.98,104.04
ORD-2024-19767,2024-01-05,CUST-0257,Anthony Lee,PROD-HK-001,Digital Air Fryer,Home & Kitchen,East,1,129.99,129.99,36.42
ORD-2025-19768,2025-04-19,CUST-0595,Nancy Jones,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,East,3,39.99,119.97,56.76
ORD-2024-19769,2024-04-19,CUST-1688,Robert Ramirez,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,South,4,19.99,79.96,53.67
ORD-2025-19770,2025-11-22,CUST-0924,Michael Taylor,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,South,2,299.99,599.98,126.72
ORD-2024-19771,2024-10-09,CUST-1733,Charles Moore,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,North,1,29.99,29.99,17.75
ORD-2025-19772,2025-03-03,CUST-0177,Linda Jackson,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,North,1,34.99,34.99,19.24
ORD-2024-19773,2024-04-05,CUST-0869,Mary Wilson,PROD-EL-003,Noise-Canceling Headphones,Electronics,North,2,199.99,399.98,106.54
ORD-2024-19774,2024-10-20,CUST-0121,Lisa Jackson,PROD-EL-004,Smart Fitness Watch,Electronics,North,4,249.99,999.96,137.16
ORD-2025-19775,2025-12-09,CUST-1143,Daniel Perez,PROD-EL-001,Smartphone X1,Electronics,South,1,850.0,850.0,105.49
ORD-2024-19776,2024-06-11,CUST-0155,Barbara Lopez,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,East,1,249.99,249.99,56.77
ORD-2025-19777,2025-08-26,CUST-0325,Karen Harris,PROD-AP-004,Classic Fit Chinos,Apparel,South,1,49.99,49.99,20.19
ORD-2026-19778,2026-03-27,CUST-0476,Joseph Anderson,PROD-HK-001,Digital Air Fryer,Home & Kitchen,North,1,129.99,129.99,40.82
ORD-2025-19779,2025-09-24,CUST-1349,Barbara Anderson,PROD-EL-003,Noise-Canceling Headphones,Electronics,North,1,199.99,199.99,47.79
ORD-2025-19780,2025-12-28,CUST-0306,Richard Brown,PROD-AP-005,Pack of Athletic Socks,Apparel,West,5,14.99,74.95,42.82
ORD-2024-19781,2024-04-27,CUST-1520,William Anderson,PROD-AP-004,Classic Fit Chinos,Apparel,West,1,49.99,49.99,20.51
ORD-2024-19782,2024-09-13,CUST-0249,Linda Johnson,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,North,1,19.99,19.99,5.26
ORD-2026-19783,2026-03-08,CUST-0070,Robert White,PROD-EL-001,Smartphone X1,Electronics,South,5,850.0,4250.0,471.63
ORD-2025-19784,2025-10-25,CUST-0718,Mary Williams,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,North,1,19.99,19.99,14.24
ORD-2025-19785,2025-08-20,CUST-1757,Anthony Jackson,PROD-AP-004,Classic Fit Chinos,Apparel,West,3,49.99,149.97,64.52
ORD-2025-19786,2025-09-09,CUST-0215,Ashley Ramirez,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,East,1,17.99,17.99,11.12
ORD-2025-19787,2025-01-31,CUST-0198,Lisa Miller,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,South,5,19.99,99.95,59.98
ORD-2024-19788,2024-02-19,CUST-1353,William Clark,PROD-AP-001,Premium Denim Jacket,Apparel,North,1,89.99,89.99,39.54
ORD-2025-19789,2025-12-11,CUST-0539,Elizabeth Ramirez,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,East,5,39.99,199.95,90.19
ORD-2025-19790,2025-09-22,CUST-1299,Jane Thomas,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,West,1,19.99,19.99,5.27
ORD-2025-19791,2025-03-29,CUST-0382,Charles Thompson,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,North,1,29.99,29.99,15.35
ORD-2026-19792,2026-03-13,CUST-0832,Susan Hernandez,PROD-AP-005,Pack of Athletic Socks,Apparel,East,1,14.99,14.99,9.51
ORD-2024-19793,2024-11-29,CUST-0482,William Anderson,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,South,1,14.99,14.99,10.88
ORD-2024-19794,2024-10-28,CUST-0814,Jane Jackson,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,West,1,249.99,249.99,30.22
ORD-2026-19795,2026-02-17,CUST-1383,Jane Williams,PROD-EL-003,Noise-Canceling Headphones,Electronics,North,5,199.99,999.95,-100.86
ORD-2025-19796,2025-12-19,CUST-1371,Donald Ramirez,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,North,1,17.99,17.99,7.4
ORD-2025-19797,2025-05-07,CUST-0950,Elizabeth Miller,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,East,2,29.99,59.98,30.42
ORD-2024-19798,2024-05-20,CUST-1668,Sarah Robinson,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,South,1,39.99,39.99,-7.51
ORD-2024-19799,2024-08-10,CUST-0479,Donald Wilson,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,East,3,19.99,59.97,39.03
ORD-2025-19800,2025-09-02,CUST-0446,Elizabeth Lee,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,West,1,249.99,249.99,57.53
ORD-2025-19801,2025-01-05,CUST-1111,Matthew Wilson,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,South,5,14.99,74.95,47.7
ORD-2026-19802,2026-01-17,CUST-1123,Thomas Lopez,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,South,1,14.99,14.99,3.54
ORD-2026-19803,2026-04-22,CUST-0090,Margaret Wilson,PROD-AP-002,Organic Cotton Hoodie,Apparel,West,1,59.99,59.99,28.39
ORD-2025-19804,2025-12-25,CUST-1104,Betty Anderson,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,West,1,39.99,39.99,18.04
ORD-2024-19805,2024-12-29,CUST-0679,Daniel Sanchez,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,South,2,34.99,69.98,13.99
ORD-2025-19806,2025-12-14,CUST-1349,Barbara Anderson,PROD-AP-003,Lightweight Running Shoes,Apparel,North,2,119.99,239.98,84.58
ORD-2024-19807,2024-12-10,CUST-1452,Karen Lewis,PROD-AP-004,Classic Fit Chinos,Apparel,East,2,49.99,99.98,39.7
ORD-2024-19808,2024-06-27,CUST-1019,Karen Martinez,PROD-HK-001,Digital Air Fryer,Home & Kitchen,East,1,129.99,129.99,40.38
ORD-2024-19809,2024-02-05,CUST-0002,Betty Rodriguez,PROD-EL-002,Ultrabook Air,Electronics,West,2,1200.0,2400.0,218.16
ORD-2025-19810,2025-01-05,CUST-1151,Lisa Ramirez,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,South,4,19.99,79.96,50.93
ORD-2026-19811,2026-03-15,CUST-1349,Barbara Anderson,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,North,1,14.99,14.99,11.22
ORD-2024-19812,2024-08-31,CUST-0463,Robert Sanchez,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,South,1,39.99,39.99,11.37
ORD-2024-19813,2024-08-02,CUST-0844,Jessica Taylor,PROD-AP-003,Lightweight Running Shoes,Apparel,South,2,119.99,239.98,88.99
ORD-2026-19814,2026-05-08,CUST-1729,Matthew White,PROD-EL-005,Wireless Charging Dock,Electronics,West,1,49.99,49.99,16.08
ORD-2024-19815,2024-01-27,CUST-0527,Michael Perez,PROD-EL-005,Wireless Charging Dock,Electronics,South,2,49.99,99.98,32.53
ORD-2025-19816,2025-12-12,CUST-0413,Sandra Moore,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,East,1,17.99,17.99,12.51
ORD-2024-19817,2024-11-18,CUST-0396,Sandra Miller,PROD-AP-001,Premium Denim Jacket,Apparel,West,8,89.99,719.92,317.37
ORD-2024-19818,2024-02-10,CUST-1026,Margaret Gonzalez,PROD-AP-004,Classic Fit Chinos,Apparel,East,3,49.99,149.97,39.63
ORD-2026-19819,2026-03-27,CUST-1702,John Hernandez,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,North,2,349.99,699.98,165.79
ORD-2024-19820,2024-05-29,CUST-1105,Thomas Sanchez,PROD-EL-003,Noise-Canceling Headphones,Electronics,North,1,199.99,199.99,23.76
ORD-2025-19821,2025-06-09,CUST-0532,Christopher Moore,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,North,1,17.99,17.99,11.49
ORD-2024-19822,2024-10-07,CUST-1154,Christopher Brown,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,North,3,299.99,899.97,196.85
ORD-2024-19823,2024-03-13,CUST-1131,Charles Thomas,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,North,2,299.99,599.98,125.9
ORD-2024-19824,2024-02-25,CUST-1089,Barbara Smith,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,South,2,17.99,35.98,10.38
ORD-2024-19825,2024-05-04,CUST-0294,Robert Davis,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,South,1,19.99,19.99,14.1
ORD-2024-19826,2024-03-19,CUST-1149,Susan Hernandez,PROD-EL-005,Wireless Charging Dock,Electronics,West,1,49.99,49.99,16.89
ORD-2025-19827,2025-11-26,CUST-0783,Daniel Martinez,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,South,1,249.99,249.99,32.49
ORD-2025-19828,2025-04-10,CUST-0037,David Williams,PROD-EL-004,Smart Fitness Watch,Electronics,West,1,249.99,249.99,45.18
ORD-2024-19829,2024-12-04,CUST-1003,Sarah Moore,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,North,2,19.99,39.98,25.8
ORD-2025-19830,2025-02-05,CUST-1775,Donald Miller,PROD-AP-005,Pack of Athletic Socks,Apparel,North,2,14.99,29.98,16.54
ORD-2026-19831,2026-04-05,CUST-0620,Margaret Lee,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,North,1,34.99,34.99,18.43
ORD-2026-19832,2026-03-21,CUST-1729,Matthew White,PROD-EL-001,Smartphone X1,Electronics,West,2,850.0,1700.0,209.7
ORD-2025-19833,2025-10-26,CUST-0188,Charles Martinez,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,South,3,14.99,44.97,30.17
ORD-2026-19834,2026-02-28,CUST-1325,Daniel Clark,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,East,2,79.99,159.98,58.85
ORD-2024-19835,2024-11-17,CUST-0224,Anthony Harris,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,South,1,34.99,34.99,20.23
ORD-2025-19836,2025-01-02,CUST-0499,Lisa Ramirez,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,East,1,39.99,39.99,10.45
ORD-2025-19837,2025-07-31,CUST-1051,Margaret Thompson,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,East,3,39.99,119.97,-19.98
ORD-2025-19838,2025-08-08,CUST-1083,David Wilson,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,North,1,17.99,17.99,11.85
ORD-2025-19839,2025-04-06,CUST-1395,Linda Brown,PROD-AP-004,Classic Fit Chinos,Apparel,West,3,49.99,149.97,63.55
ORD-2025-19840,2025-01-19,CUST-1115,Matthew Lewis,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,East,2,249.99,499.98,127.76
ORD-2026-19841,2026-05-21,CUST-1084,Sarah Sanchez,PROD-EL-003,Noise-Canceling Headphones,Electronics,East,3,199.99,599.97,159.64
ORD-2026-19842,2026-01-04,CUST-1641,Ashley Brown,PROD-EL-003,Noise-Canceling Headphones,Electronics,South,8,199.99,1599.92,370.1
ORD-2025-19843,2025-02-22,CUST-0814,Jane Jackson,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,West,2,19.99,39.98,-3.51
ORD-2025-19844,2025-11-04,CUST-0418,Thomas Garcia,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,North,1,29.99,29.99,18.14
ORD-2024-19845,2024-10-02,CUST-0302,Jessica White,PROD-EL-001,Smartphone X1,Electronics,North,1,850.0,850.0,104.66
ORD-2024-19846,2024-04-18,CUST-0725,Daniel Sanchez,PROD-EL-001,Smartphone X1,Electronics,East,1,850.0,850.0,102.93
ORD-2024-19847,2024-12-11,CUST-1282,Barbara Thompson,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,South,1,39.99,39.99,17.93
ORD-2025-19848,2025-01-21,CUST-0081,Christopher Moore,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,West,1,19.99,19.99,12.09
ORD-2024-19849,2024-01-18,CUST-0246,Ashley Gonzalez,PROD-AP-004,Classic Fit Chinos,Apparel,East,1,49.99,49.99,19.53
ORD-2025-19850,2025-12-31,CUST-0204,Margaret Miller,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,West,1,34.99,34.99,20.34
ORD-2024-19851,2024-12-16,CUST-1067,John Martinez,PROD-BK-002,Exponential Growth (Business Guide),Books,South,1,24.99,24.99,14.17
ORD-2025-19852,2025-07-04,CUST-0447,Nancy Rodriguez,PROD-EL-003,Noise-Canceling Headphones,Electronics,West,3,199.99,599.97,163.85
ORD-2024-19853,2024-03-22,CUST-0308,David White,PROD-HK-001,Digital Air Fryer,Home & Kitchen,North,2,129.99,259.98,75.96
ORD-2024-19854,2024-07-05,CUST-1083,David Wilson,PROD-EL-001,Smartphone X1,Electronics,North,4,850.0,3400.0,380.01
ORD-2026-19855,2026-03-05,CUST-1368,John Williams,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,West,1,17.99,17.99,5.56
ORD-2025-19856,2025-07-26,CUST-0578,Christopher Wilson,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,South,1,299.99,299.99,65.76
ORD-2026-19857,2026-04-22,CUST-1057,Daniel Rodriguez,PROD-HK-001,Digital Air Fryer,Home & Kitchen,South,1,129.99,129.99,36.05
ORD-2026-19858,2026-05-31,CUST-0192,Lisa White,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,West,1,39.99,39.99,20.54
ORD-2024-19859,2024-12-26,CUST-1678,John Lee,PROD-EL-005,Wireless Charging Dock,Electronics,West,2,49.99,99.98,-11.28
ORD-2024-19860,2024-11-01,CUST-0583,Mark Thompson,PROD-HK-001,Digital Air Fryer,Home & Kitchen,North,1,129.99,129.99,26.8
ORD-2026-19861,2026-02-04,CUST-1792,Sandra Perez,PROD-EL-004,Smart Fitness Watch,Electronics,South,1,249.99,249.99,54.25
ORD-2026-19862,2026-05-30,CUST-1757,Anthony Jackson,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,West,2,249.99,499.98,58.89
ORD-2025-19863,2025-08-12,CUST-1404,Christopher Jackson,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,West,2,34.99,69.98,40.58
ORD-2025-19864,2025-12-18,CUST-0042,Elizabeth White,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,North,2,14.99,29.98,19.5
ORD-2025-19865,2025-12-09,CUST-1008,Linda Robinson,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,East,1,19.99,19.99,14.08
ORD-2024-19866,2024-12-13,CUST-0170,Susan Martinez,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,West,1,39.99,39.99,17.87
ORD-2025-19867,2025-06-29,CUST-1617,Mary Lopez,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,East,1,34.99,34.99,12.98
ORD-2026-19868,2026-01-14,CUST-1425,Michael Garcia,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,East,5,79.99,399.95,142.86
ORD-2025-19869,2025-10-01,CUST-1743,Michael Clark,PROD-BK-001,The Galactic Horizon (Sci-Fi Novel),Books,East,3,17.99,53.97,32.97
ORD-2024-19870,2024-01-23,CUST-1104,Betty Anderson,PROD-EL-004,Smart Fitness Watch,Electronics,West,1,249.99,249.99,21.03
ORD-2024-19871,2024-11-29,CUST-0967,Matthew Wilson,PROD-EL-002,Ultrabook Air,Electronics,South,1,1200.0,1200.0,122.63
ORD-2024-19872,2024-06-03,CUST-0956,Michael Taylor,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,North,2,349.99,699.98,85.94
ORD-2024-19873,2024-08-26,CUST-0706,David Johnson,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,West,1,39.99,39.99,21.57
ORD-2026-19874,2026-03-17,CUST-0848,Charles Gonzalez,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,North,4,19.99,79.96,48.75
ORD-2024-19875,2024-02-09,CUST-1150,Thomas Brown,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,North,2,79.99,159.98,54.31
ORD-2024-19876,2024-08-14,CUST-1673,Lisa Ramirez,PROD-AP-001,Premium Denim Jacket,Apparel,North,1,89.99,89.99,43.74
ORD-2024-19877,2024-11-09,CUST-1086,Betty Lee,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,South,1,349.99,349.99,73.61
ORD-2025-19878,2025-08-02,CUST-1545,Daniel Garcia,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,East,2,19.99,39.98,25.3
ORD-2025-19879,2025-05-24,CUST-1552,Christopher Brown,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,East,1,19.99,19.99,11.06
ORD-2024-19880,2024-08-13,CUST-0956,Michael Taylor,PROD-HK-004,Ergonomic Memory Foam Pillow,Home & Kitchen,North,2,39.99,79.98,38.08
ORD-2024-19881,2024-06-24,CUST-0616,Thomas Taylor,PROD-EL-005,Wireless Charging Dock,Electronics,West,1,49.99,49.99,17.67
ORD-2024-19882,2024-08-30,CUST-1156,Nancy Garcia,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,North,1,14.99,14.99,9.95
ORD-2025-19883,2025-04-26,CUST-0808,Sarah Martin,PROD-EL-002,Ultrabook Air,Electronics,South,2,1200.0,2400.0,229.5
ORD-2024-19884,2024-10-04,CUST-0157,Lisa Davis,PROD-AP-002,Organic Cotton Hoodie,Apparel,East,1,59.99,59.99,31.14
ORD-2026-19885,2026-04-20,CUST-0684,Jessica Smith,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,North,1,34.99,34.99,10.16
ORD-2025-19886,2025-03-22,CUST-1785,Charles Sanchez,PROD-EL-002,Ultrabook Air,Electronics,South,1,1200.0,1200.0,122.65
ORD-2024-19887,2024-03-06,CUST-0094,Lisa Lee,PROD-AP-004,Classic Fit Chinos,Apparel,East,2,49.99,99.98,-29.85
ORD-2025-19888,2025-11-05,CUST-1245,Joseph Harris,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,West,2,79.99,159.98,56.51
ORD-2024-19889,2024-11-23,CUST-1511,Donald Lopez,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,East,1,14.99,14.99,10.08
ORD-2025-19890,2025-08-31,CUST-1172,Jessica Perez,PROD-EL-004,Smart Fitness Watch,Electronics,South,2,249.99,499.98,97.77
ORD-2024-19891,2024-10-12,CUST-1049,Lisa Lewis,PROD-AP-004,Classic Fit Chinos,Apparel,North,1,49.99,49.99,20.93
ORD-2025-19892,2025-06-26,CUST-1273,Jane Robinson,PROD-SO-004,Adjustable Dumbbells Set,Sports & Outdoors,East,1,299.99,299.99,56.43
ORD-2025-19893,2025-12-03,CUST-0781,Nancy Lee,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,East,2,39.99,79.98,43.76
ORD-2026-19894,2026-04-04,CUST-0180,Jessica Martin,PROD-BK-002,Exponential Growth (Business Guide),Books,East,2,24.99,49.98,32.05
ORD-2024-19895,2024-09-23,CUST-1728,Mark Thompson,PROD-SO-002,Insulated Stainless Water Bottle,Sports & Outdoors,North,1,34.99,34.99,20.72
ORD-2024-19896,2024-11-28,CUST-0787,Thomas Wilson,PROD-EL-005,Wireless Charging Dock,Electronics,South,1,49.99,49.99,16.07
ORD-2025-19897,2025-03-22,CUST-1197,Karen Rodriguez,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,West,1,19.99,19.99,11.91
ORD-2026-19898,2026-04-04,CUST-0989,Karen Hernandez,PROD-EL-004,Smart Fitness Watch,Electronics,North,3,249.99,749.97,150.7
ORD-2026-19899,2026-03-14,CUST-0111,William Johnson,PROD-BK-002,Exponential Growth (Business Guide),Books,East,1,24.99,24.99,7.88
ORD-2024-19900,2024-04-07,CUST-1710,William Anderson,PROD-BK-002,Exponential Growth (Business Guide),Books,West,1,24.99,24.99,15.08
ORD-2024-19901,2024-05-21,CUST-1426,Matthew Jackson,PROD-AP-005,Pack of Athletic Socks,Apparel,South,1,14.99,14.99,8.22
ORD-2025-19902,2025-04-19,CUST-0273,Susan Moore,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,South,1,19.99,19.99,12.7
ORD-2024-19903,2024-04-25,CUST-1762,Joseph Johnson,PROD-EL-004,Smart Fitness Watch,Electronics,South,2,249.99,499.98,107.97
ORD-2024-19904,2024-12-06,CUST-1334,Thomas White,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,East,1,19.99,19.99,7.95
ORD-2024-19905,2024-06-07,CUST-0854,Matthew Miller,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,South,1,19.99,19.99,7.68
ORD-2025-19906,2025-08-17,CUST-1105,Thomas Sanchez,PROD-AP-003,Lightweight Running Shoes,Apparel,North,1,119.99,119.99,43.44
ORD-2026-19907,2026-04-21,CUST-0205,John Johnson,PROD-BK-003,Healthy Eats: 100 Recipes (Cookbook),Books,West,1,29.99,29.99,14.92
ORD-2026-19908,2026-05-29,CUST-1028,Christopher Davis,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,West,1,39.99,39.99,20.38
ORD-2024-19909,2024-12-28,CUST-0141,Matthew Hernandez,PROD-AP-003,Lightweight Running Shoes,Apparel,West,1,119.99,119.99,22.87
ORD-2025-19910,2025-07-19,CUST-1012,Michael Clark,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,West,1,19.99,19.99,12.26
ORD-2026-19911,2026-02-01,CUST-1019,Karen Martinez,PROD-EL-005,Wireless Charging Dock,Electronics,East,2,49.99,99.98,13.47
ORD-2024-19912,2024-05-06,CUST-1574,Betty Sanchez,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,West,2,39.99,79.98,43.3
ORD-2025-19913,2025-10-03,CUST-1312,Charles Perez,PROD-HK-003,10-Piece Stainless Steel Cookware Set,Home & Kitchen,East,1,249.99,249.99,62.88
ORD-2025-19914,2025-01-26,CUST-0464,John Rodriguez,PROD-BK-005,Focus: The Art of Concentration (Self-Help),Books,East,1,19.99,19.99,14.15
ORD-2024-19915,2024-08-02,CUST-1600,Betty Lopez,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,East,1,349.99,349.99,73.22
ORD-2025-19916,2025-01-21,CUST-1054,Elizabeth Clark,PROD-HK-005,Smart Robot Vacuum,Home & Kitchen,East,1,349.99,349.99,79.96
ORD-2024-19917,2024-03-24,CUST-1103,Lisa Harris,PROD-AP-004,Classic Fit Chinos,Apparel,East,3,49.99,149.97,20.39
ORD-2025-19918,2025-10-08,CUST-0314,Karen Martinez,PROD-EL-005,Wireless Charging Dock,Electronics,West,5,49.99,249.95,86.12
ORD-2024-19919,2024-09-14,CUST-1545,Daniel Garcia,PROD-BK-004,Whispers in the Dark (Mystery Thriller),Books,East,2,14.99,29.98,20.23
ORD-2024-19920,2024-11-10,CUST-1672,John Thompson,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,West,1,19.99,19.99,12.43
ORD-2024-19921,2024-05-10,CUST-1394,Charles Lopez,PROD-AP-001,Premium Denim Jacket,Apparel,West,2,89.99,179.98,84.63
ORD-2026-19922,2026-02-09,CUST-1686,Robert Anderson,PROD-EL-002,Ultrabook Air,Electronics,South,1,1200.0,1200.0,112.15
ORD-2025-19923,2025-04-18,CUST-0532,Christopher Moore,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,North,2,79.99,159.98,51.81
ORD-2025-19924,2025-06-28,CUST-1551,Barbara Perez,PROD-SO-005,Heavy Duty Resistance Bands,Sports & Outdoors,South,1,19.99,19.99,11.48
ORD-2025-19925,2025-06-25,CUST-0896,Mark Wilson,PROD-EL-003,Noise-Canceling Headphones,Electronics,North,1,199.99,199.99,48.2
ORD-2025-19926,2025-01-28,CUST-0306,Richard Brown,PROD-SO-001,Eco-Friendly Yoga Mat,Sports & Outdoors,West,1,39.99,39.99,20.93
ORD-2024-19927,2024-07-20,CUST-1201,Michael Harris,PROD-AP-001,Premium Denim Jacket,Apparel,South,1,89.99,89.99,37.8
ORD-2025-19928,2025-11-15,CUST-1229,David Williams,PROD-EL-004,Smart Fitness Watch,Electronics,North,2,249.99,499.98,97.75
ORD-2024-19929,2024-05-16,CUST-0513,Sarah Thompson,PROD-AP-003,Lightweight Running Shoes,Apparel,South,2,119.99,239.98,85.71
ORD-2024-19930,2024-04-22,CUST-0053,Lisa White,PROD-HK-002,Programmable Drip Coffee Maker,Home & Kitchen,East,3,79.99,239.97,77.46
